Feature	MeanSHAP	Group
coding_CREB1	0.00102129467676496	Sig50
coding_CREB3	0.000397117308686915	Sig70
coding_CREB3L1	0.00011906601388289	Sig90
coding_CREB3L4	0.000147862860988664	Sig90
coding_CREM	0.000382363929043054	Sig70
coding_CTCF	0.000358960139111118	Sig70
coding_CTCFL	0.00036554311451	Sig70
coding_CUX1	0.000342856755568744	Sig70
coding_CUX2	0.00018664517323743	Sig80
coding_DBP	0.000257792165162007	Sig80
coding_DMRT3	2.87981024707372e-06	Other
coding_DMRTA1	0.000142760678114928	Sig90
coding_DMRTC2	1.01550630055653e-05	Other
coding_DPRX	0.000120207379044731	Sig90
coding_DUX4	0.000574832423060848	Sig60
coding_DUXA	0.00021289230091359	Sig80
coding_E2F1	0.00049912542900122	Sig60
coding_E2F2	0.000208602408340076	Sig80
coding_E2F3	0.000366385417655505	Sig70
coding_E2F4	0.000683584215537875	Sig60
coding_E2F6	0.000372147572266688	Sig70
coding_E2F7	0.000346216383527042	Sig70
coding_E2F8	0.000410504447964964	Sig70
coding_EBF1	0.00121650085634163	Sig50
coding_EBF3	0.000657440678769288	Sig60
coding_EGR1	0.000551386084197748	Sig60
coding_EGR2	0.000324231609484682	Sig70
coding_EGR3	0.00056940245397915	Sig60
coding_EGR4	0.000702613527110652	Sig60
coding_EHF	0.000773754073286858	Sig50
coding_ELF1	0.000454304838707508	Sig70
coding_ELF2	0.000395031745013662	Sig70
coding_ELF3	0.000720214130066896	Sig60
coding_ELF4	0.000528500720482144	Sig60
coding_ELK1	7.23568383101367e-05	Sig90
coding_ELK1::HOXA1	0.000678370358632403	Sig60
coding_ELK1::HOXB13	0.000751720436852943	Sig60
coding_ELK1::SREBF2	0.00126208002076983	Sig50
coding_ELK3	0.000192418524657521	Sig80
coding_ELK4	0.000385924879429754	Sig70
coding_EN2	0.00051619185843175	Sig60
coding_EOMES	0.000264817423772708	Sig80
coding_EPAS1	0.000399837017713548	Sig70
coding_ERF	0.000249603305635717	Sig80
coding_ERF::FIGLA	0.00136043660100455	Sig50
coding_ERF::FOXI1	0.000261289333841369	Sig80
coding_ERF::FOXO1	0.000191748454666201	Sig80
coding_ERF::HOXB13	0.000217162322276196	Sig80
coding_ERF::NHLH1	0.000498370978070778	Sig60
coding_ERF::SREBF2	0.00046788146334744	Sig70
coding_ESR1	0.000574220406530289	Sig60
coding_ESR2	0.00112300197090116	Sig50
coding_ESRRA	0.000954017880616924	Sig50
coding_ESRRB	0.00051384730282921	Sig60
coding_ESX1	0	Other
coding_ETS1	0.000628992523254776	Sig60
coding_ETS2	0.000560681143988907	Sig60
coding_ETV1	0.000410034974482248	Sig70
coding_ETV2	0.000244202305017655	Sig80
coding_ETV2::DRGX	0.000464513620031762	Sig70
coding_ETV2::FIGLA	0.000431066478916591	Sig70
coding_ETV2::FOXI1	0.000124072916414984	Sig90
coding_ETV2::HOXB13	0.000542955049996326	Sig60
coding_ETV3	0.000591620223212192	Sig60
coding_ETV4	0.000374148603551668	Sig70
coding_ETV5	0.000409930344001156	Sig70
coding_ETV5::DRGX	0.000977634728334569	Sig50
coding_ETV5::FIGLA	0.000678720993312891	Sig60
coding_ETV5::FOXI1	0.000478283200528459	Sig70
coding_ETV5::FOXO1	0.00102293924822684	Sig50
coding_ETV5::HOXA2	0.000190635125243981	Sig80
coding_ETV6	0.000966383803686884	Sig50
coding_ETV7	0.00130238756580093	Sig50
coding_EWSR1-FLI1	0.000420430667517062	Sig70
coding_FERD3L	0.000210881819587768	Sig80
coding_FEV	0.000101684855469122	Sig90
coding_FEZF2	0.000899504830610324	Sig50
coding_FLI1	0.000543807363262803	Sig60
coding_FLI1::DRGX	0.000688003684765811	Sig60
coding_FLI1::FOXI1	9.60740230508041e-05	Sig90
coding_FOS	0.000361188296899378	Sig70
coding_FOS::JUN	0.00022235225812001	Sig80
coding_FOS::JUNB	0.000409779677972781	Sig70
coding_FOS::JUND	0.000489485272549271	Sig70
coding_FOSB::JUN	0.000373450124496659	Sig70
coding_FOSB::JUNB	0.000298651163690159	Sig80
coding_FOSL1	0.000582213831095589	Sig60
coding_FOSL1::JUN	9.26660390720781e-05	Sig90
coding_FOSL1::JUNB	6.21962055208294e-05	Other
coding_FOSL1::JUND	0.000286466880917481	Sig80
coding_FOSL2	0.000205910091857114	Sig80
coding_FOSL2::JUN	0.000140114968697146	Sig90
coding_FOSL2::JUNB	0.000287444297860936	Sig80
coding_FOSL2::JUND	0.000364268047516145	Sig70
coding_FOXA1	0.000125973115196693	Sig90
coding_FOXA2	0.000127040308606061	Sig90
coding_FOXA3	0.000125531858056298	Sig90
coding_FOXB1	0.000110289765178696	Sig90
coding_FOXC1	0.000210042689857878	Sig80
coding_FOXC2	0.000865221153342249	Sig50
coding_FOXD1	0.000171571492450266	Sig90
coding_FOXD2	0.000215855826439731	Sig80
coding_FOXD3	0.000296860487658995	Sig80
coding_FOXE1	0.000480805930213375	Sig70
coding_FOXF2	0.000181681024122755	Sig80
coding_FOXG1	0.000134117744307784	Sig90
coding_FOXH1	0.000236845231629948	Sig80
coding_FOXI1	0.000251392060645466	Sig80
coding_FOXJ2::ELF1	0.0010185293758011	Sig50
coding_FOXK1	0.000124287752678763	Sig90
coding_FOXK2	0.000241471317639943	Sig80
coding_FOXL1	0.000140559084641844	Sig90
coding_FOXN3	0.000482696486610434	Sig70
coding_FOXO1::ELF1	0.000636927240448296	Sig60
coding_FOXO1::ELK1	0.00066883252961705	Sig60
coding_FOXO1::ELK3	2.50048723933236e-05	Other
coding_FOXO1::FLI1	0.000248337357486127	Sig80
coding_FOXO4	0.000192314382283808	Sig80
coding_FOXO6	9.98925355903212e-05	Sig90
coding_FOXP1	0.000159401453976453	Sig90
coding_FOXP2	7.38777613265452e-05	Sig90
coding_FOXP3	0.000209528154317575	Sig80
coding_FOXP4	0.00029598576900549	Sig80
coding_FOXS1	6.03711103358357e-05	Other
coding_GABPA	0.00139655109261033	Sig50
coding_GATA1	9.37609896609797e-05	Sig90
coding_GATA1::TAL1	0.000359433012103815	Sig70
coding_GATA2	0.000323417487395481	Sig70
coding_GATA4	0.000395505166806522	Sig70
coding_GATA5	0.000145862660126927	Sig90
coding_GATA6	0.000507102628106105	Sig60
coding_GBX1	0	Other
coding_GCM1	0.000186097025393534	Sig80
coding_GCM2	0.00121130359817092	Sig50
coding_GFI1	0.000147841964542873	Sig90
coding_GLI3	0.000328438562433101	Sig70
coding_GLIS1	0.000241427007497598	Sig80
coding_GLIS2	0.000118037613473656	Sig90
coding_GLIS3	0.000156340905967877	Sig90
coding_GMEB2	3.13907126833553e-05	Other
coding_GRHL1	0.000686206842613476	Sig60
coding_GRHL2	0.000746628400563654	Sig60
coding_GSX2	0.000148423652078497	Sig90
coding_HES1	0.000180878954513956	Sig80
coding_HES2	0.000155510181070188	Sig90
coding_HES5	6.69787552292766e-05	Other
coding_HES6	0.00101117001314551	Sig50
coding_HES7	0.000458651838904761	Sig70
coding_HEY1	0.000136574638676949	Sig90
coding_HEY2	0.000331261289156486	Sig70
coding_HINFP	0.000148494526434692	Sig90
coding_HLF	5.81880516759427e-05	Other
coding_HMBOX1	5.38407375043301e-05	Other
coding_HNF1A	6.40458446184192e-05	Other
coding_HNF1B	2.95496342276129e-05	Other
coding_HNF4A	0.00176905860507354	Sig30
coding_HNF4G	0.00079216315493299	Sig50
coding_HOXA10	0.000248885892919234	Sig80
coding_HOXA3	0.000123929188827119	Sig90
coding_HOXA4	0.000154584818004729	Sig90
coding_HOXA5	0.000302347712091302	Sig80
coding_HOXA6	0.000101499992872281	Sig90
coding_HOXA9	0.000222991895949541	Sig80
coding_HOXB1	0.000121271393043637	Sig90
coding_HOXB13	0.000216761608038326	Sig80
coding_HOXB2::ELK1	0.000157486963592787	Sig90
coding_HOXB6	0.000136398648148505	Sig90
coding_HOXB7	0.000127355765295303	Sig90
coding_HOXB8	0.00057732002247696	Sig60
coding_HOXB9	0.000462707685079602	Sig70
coding_HOXC10	0.00175569106316149	Sig30
coding_HOXC11	0.000183490734619615	Sig80
coding_HOXC12	0.000233564518764135	Sig80
coding_HOXC13	0.000239619012829774	Sig80
coding_HOXC9	0.000821309218373704	Sig50
coding_HOXD10	0.00103896305681265	Sig50
coding_HOXD11	0.000793177947959129	Sig50
coding_HOXD12	0.000809942699139128	Sig50
coding_HOXD12::ELK1	0.000661753949892402	Sig60
coding_HOXD3	5.29577868908886e-05	Other
coding_HOXD8	0.000611133315371221	Sig60
coding_HOXD9	0.000410900688425596	Sig70
coding_HSF1	6.4692882431172e-05	Other
coding_HSF2	0.000632072981658369	Sig60
coding_HSF4	0.000853198851341062	Sig50
coding_IKZF1	0.00171649671842129	Sig30
coding_INSM1	0.000142768223221008	Sig90
coding_IRF2	0.000397311162165414	Sig70
coding_IRF3	0.000162883348332674	Sig90
coding_IRF4	0.00135757422728944	Sig50
coding_IRF5	0.00069708148470471	Sig60
coding_IRF6	0.000669498139707186	Sig60
coding_IRF7	0.00041709657283083	Sig70
coding_IRF8	0.000936315367546152	Sig50
coding_IRF9	0.000332976942799167	Sig70
coding_JDP2	0.000427875115281511	Sig70
coding_JUN	0.00108759114228934	Sig50
coding_JUN::JUNB	0.000174079314807654	Sig80
coding_JUNB	0.000290630618355281	Sig80
coding_JUND	0.000730581619279398	Sig60
coding_KLF1	0.00101295139767937	Sig50
coding_KLF10	0.0011115461900053	Sig50
coding_KLF11	0.000725220921870847	Sig60
coding_KLF12	0.000811416742243028	Sig50
coding_KLF13	0.000513296935751231	Sig60
coding_KLF14	0.000781634806716772	Sig50
coding_KLF15	0.000899058564682837	Sig50
coding_KLF16	0.00102728600039882	Sig50
coding_KLF17	0.00132204084667278	Sig50
coding_KLF2	0.00196714666591812	Sig30
coding_KLF3	0.000726680913767605	Sig60
coding_KLF4	0.00081929416415968	Sig50
coding_KLF5	0.000323083259636263	Sig70
coding_KLF6	0.000660593430548775	Sig60
coding_KLF7	0.000438782275767309	Sig70
coding_KLF9	0.000417897155661314	Sig70
coding_LBX1	0	Other
coding_LHX5	9.35506586935006e-05	Sig90
coding_LHX6	0.0001907465504665	Sig80
coding_LHX9	0	Other
coding_LMX1A	0	Other
coding_LMX1B	6.02082878935571e-05	Other
coding_MAF	0.000787803361662572	Sig50
coding_MAF::NFE2	0.000257395742907632	Sig80
coding_MAFA	0.000582105072790382	Sig60
coding_MAFF	7.16959977307257e-05	Sig90
coding_MAFG::NFE2L1	8.1421581806812e-05	Sig90
coding_MAFK	0.00172407708913243	Sig30
coding_MAX::MYC	4.55303914765973e-05	Other
coding_MAZ	7.18036773191949e-05	Sig90
coding_MEF2A	0.000343215183191808	Sig70
coding_MEF2B	0.00050381881627607	Sig60
coding_MEF2C	0.000680859097423992	Sig60
coding_MEF2D	0.000456045899547057	Sig70
coding_MEIS1	0.000115177267708721	Sig90
coding_MEIS2	0.000813325375606188	Sig50
coding_MEIS3	0.00128427829128958	Sig50
coding_MEOX1	0	Other
coding_MEOX2	0.000116662144259572	Sig90
coding_MGA	0.00051042324926078	Sig60
coding_MGA::EVX1	0.00055512556074305	Sig60
coding_MITF	0.000332609988003084	Sig70
coding_MLX	0.000118668679467115	Sig90
coding_MLXIPL	0.000315849197479228	Sig70
coding_MSANTD3	0.000151570813962682	Sig90
coding_MSC	0.00270464585289421	Sig30
coding_MTF1	0.000371645043089695	Sig70
coding_MYBL1	0.000187789955264768	Sig80
coding_MYBL2	0.000244114050683084	Sig80
coding_MYC	0.000333482969434748	Sig70
coding_MYCN	0.000296876917344833	Sig80
coding_MYF5	0.00169871884379163	Sig30
coding_MYF6	0.000110273070060549	Sig90
coding_MYOD1	0.000407127730393346	Sig70
coding_MYOG	5.44028051068144e-05	Other
coding_MZF1	0.000818917282409601	Sig50
coding_NEUROD1	0.000267235939534834	Sig80
coding_NEUROG1	0.000459888940646381	Sig70
coding_NEUROG2	0.000558304978479196	Sig60
coding_NFATC4	0.00119294672064018	Sig50
coding_NFE2	0.000707823106513932	Sig60
coding_NFIB	0.00018802014976694	Sig80
coding_NFIC	0.0014986045694373	Sig50
coding_NFIC::TLX1	0.00154421144320227	Sig50
coding_NFIL3	0.000137265257640969	Sig90
coding_NFIX	0.00200205777138531	Sig30
coding_NFKB1	0.000578392793120397	Sig60
coding_NFKB2	0.000392270266897585	Sig70
coding_NFYA	0.000283435389552997	Sig80
coding_NFYB	0.000327191059323145	Sig70
coding_NFYC	0.000296493657440449	Sig80
coding_NHLH1	0.00033418037856818	Sig70
coding_NHLH2	0.000673014438500319	Sig60
coding_NKX2-2	0.000106561276160168	Sig90
coding_NKX2-3	0.00108945703896301	Sig50
coding_NKX2-4	0.00125736184918541	Sig50
coding_NKX2-5	6.20308490184374e-05	Other
coding_NKX2-8	0.000615221659514915	Sig60
coding_NKX6-1	0	Other
coding_NKX6-3	0.000102610765045605	Sig90
coding_NOTO	0	Other
coding_NR1D1	0.000416564559995047	Sig70
coding_NR1D2	0.00065912615876749	Sig60
coding_NR1H2::RXRA	0.00111923743173839	Sig50
coding_NR1H4::RXRA	0.000240348193127309	Sig80
coding_NR1I2	0.000389151647589254	Sig70
coding_NR1I3	0.00121106282698319	Sig50
coding_NR2C2	0.00183780889038718	Sig30
coding_NR2F1	0.000647858426667804	Sig60
coding_NR2F2	0.000567165215313029	Sig60
coding_NR2F6	0.000403351490689492	Sig70
coding_NR3C1	0.00143759942477597	Sig50
coding_NR3C2	0.000747444619869459	Sig60
coding_NR4A1	0.000264117460948336	Sig80
coding_NR4A2	0.000556922791762103	Sig60
coding_NR4A2::RXRA	0.000776149112668088	Sig50
coding_NR6A1	0.000831970795201521	Sig50
coding_NRL	0.000387915173402941	Sig70
coding_OLIG1	0.00019593387949855	Sig80
coding_OLIG2	0.00048130336763805	Sig70
coding_OLIG3	0.000346948285842605	Sig70
coding_ONECUT1	0.000106216211469494	Sig90
coding_ONECUT2	0.000182496342098956	Sig80
coding_ONECUT3	0.00017297543270986	Sig80
coding_OSR1	0.000213165078475403	Sig80
coding_OSR2	0.000193361173946935	Sig80
coding_OTX2	0.00115608454709924	Sig50
coding_OVOL1	4.20877410057961e-05	Other
coding_OVOL2	4.16691178722673e-07	Other
coding_PATZ1	0.000266390528507771	Sig80
coding_PAX1	0.000221912023867716	Sig80
coding_PAX2	0.000515638744578176	Sig60
coding_PAX3	0.000417189705586901	Sig70
coding_PAX4	0.000122180856745133	Sig90
coding_PAX5	0.000177602130476722	Sig80
coding_PAX6	0.00033913292162763	Sig70
coding_PAX8	0.000771404587660298	Sig50
coding_PAX9	0.000273996792990249	Sig80
coding_PBX1	0.000750307752618697	Sig60
coding_PBX2	0.0002531231417706	Sig80
coding_PBX3	5.99463975667768e-05	Other
coding_PGR	0.00038374838902351	Sig70
coding_PHOX2A	0.000204243007449702	Sig80
coding_PHOX2B	0.000212944291909277	Sig80
coding_PITX2	0.000315062752249056	Sig70
coding_PKNOX1	0.000488159006309001	Sig70
coding_PKNOX2	9.64461039913986e-05	Sig90
coding_PLAG1	0.00075316688959474	Sig60
coding_PLAGL2	0.000775827831079769	Sig50
coding_POU1F1	0.000922471894957324	Sig50
coding_POU2F1	0.000268136115335931	Sig80
coding_POU2F1::SOX2	0.0009357652997321	Sig50
coding_POU2F2	0.000924996882197952	Sig50
coding_POU2F3	0.00022194340055011	Sig80
coding_POU3F1	0.000150400487644145	Sig90
coding_POU3F2	0.000144754115421412	Sig90
coding_POU3F3	0.000959735516659623	Sig50
coding_POU3F4	0.000201899207578356	Sig80
coding_POU4F1	0.000164192511468335	Sig90
coding_POU4F2	0.0001241371377017	Sig90
coding_POU4F3	0.000296054549478545	Sig80
coding_POU5F1	0.000637943878829639	Sig60
coding_POU5F1B	0.000313261253198516	Sig70
coding_POU6F1	0.000111463926267709	Sig90
coding_POU6F2	0.000100036067410397	Sig90
coding_PPARA::RXRA	0.001055435598978	Sig50
coding_PPARD	8.13859374531976e-05	Sig90
coding_PPARG	0.0013327175523824	Sig50
coding_PRDM1	0.000645236510880827	Sig60
coding_PRDM9	0.00104527140999488	Sig50
coding_PROP1	0.000875648706047439	Sig50
coding_PROX1	0.00111640745797061	Sig50
coding_PRRX2	0	Other
coding_RARA	0.00186443050437118	Sig30
coding_RARA::RXRA	0.00132996291137518	Sig50
coding_RARA::RXRG	0.000237812907182986	Sig80
coding_RARB	0.00010616854275722	Sig90
coding_RARG	0.00024710710467013	Sig80
coding_REL	0.00121662325788733	Sig50
coding_RELA	0.00253832118468022	Sig30
coding_RELB	0.000913000330631451	Sig50
coding_REST	0.00201501890609749	Sig30
coding_RFX1	0.000612062089853313	Sig60
coding_RFX2	0.000130071234779663	Sig90
coding_RFX3	0.000261257148665199	Sig80
coding_RFX4	0.00027077804591545	Sig80
coding_RFX5	0.000585101711565657	Sig60
coding_RFX7	0.000241128410896846	Sig80
coding_RORA	0.000410713456209751	Sig70
coding_RORB	0.000445341150166888	Sig70
coding_RORC	0.000537800642964813	Sig60
coding_RREB1	0.000871868258185635	Sig50
coding_RUNX2	0.000265090012942124	Sig80
coding_RUNX3	0.00117745078273028	Sig50
coding_RXRA::VDR	0.000784310702235244	Sig50
coding_RXRB	0.000486324950672685	Sig70
coding_RXRG	0.000475764912742892	Sig70
coding_SATB1	0.00120632516492839	Sig50
coding_SCRT1	0.0011390390141671	Sig50
coding_SCRT2	0.000536395370189022	Sig60
coding_SIX1	7.00508715536408e-05	Other
coding_SIX2	0.000295091918093905	Sig80
coding_SMAD3	0.00198529644135222	Sig30
coding_SMAD5	0.00104842983697375	Sig50
coding_SNAI1	0.000121175614222523	Sig90
coding_SNAI2	0.00132947703579734	Sig50
coding_SNAI3	0.000729477403650496	Sig60
coding_SOHLH2	0.000220781389673361	Sig80
coding_SOX12	0.00174230995672301	Sig30
coding_SOX13	0.000938442532839333	Sig50
coding_SOX14	0.000507460361063277	Sig60
coding_SOX15	0.000218893424381854	Sig80
coding_SOX18	0.000162366293231574	Sig90
coding_SOX2	0.000952043737453894	Sig50
coding_SOX21	7.14679701045666e-06	Other
coding_SOX4	0.00115396047669206	Sig50
coding_SOX8	0.000434994965920914	Sig70
coding_SOX9	0.000961342950532857	Sig50
coding_SP1	0.000206361845980778	Sig80
coding_SP2	0.000540215626211328	Sig60
coding_SP3	5.87309682442069e-05	Other
coding_SP4	0.000962451738229993	Sig50
coding_SP8	0.00120242162351953	Sig50
coding_SP9	0.000473078462246768	Sig70
coding_SPDEF	0.000751947872566408	Sig60
coding_SPIB	0.000212513621066726	Sig80
coding_SPIC	0.000663112138607719	Sig60
coding_SREBF1	0.000163905350949614	Sig90
coding_SREBF2	6.2641686563395e-06	Other
coding_SRF	0.000424935870366638	Sig70
coding_SRY	0.000544790814117989	Sig60
coding_STAT1	7.28330532305098e-05	Sig90
coding_STAT1::STAT2	0.00030698057899405	Sig70
coding_STAT3	0.00099960264727598	Sig50
coding_TAL1::TCF3	0.000526361122849966	Sig60
coding_TBR1	0.000444101117746205	Sig70
coding_TBX1	0.000233136937380517	Sig80
coding_TBX15	0.000581982487433441	Sig60
coding_TBX18	0.000506622797732208	Sig60
coding_TBX19	0.000285576572206571	Sig80
coding_TBX2	1.32930583308786e-05	Other
coding_TBX20	0.000292776347231876	Sig80
coding_TBX21	0.000819275468450409	Sig50
coding_TBX3	0.000129665869038231	Sig90
coding_TBX4	0.000121100120065112	Sig90
coding_TBX5	0.000857757684648067	Sig50
coding_TBXT	0.00019070792704921	Sig80
coding_TCF12	0.000157033383850802	Sig90
coding_TCF21	0.000247584583109823	Sig80
coding_TCF3	0.00031933119460781	Sig70
coding_TCF4	0.000137638796066548	Sig90
coding_TCF7	0.000220887919278824	Sig80
coding_TCF7L1	0.00154154547100053	Sig50
coding_TCF7L2	0.000935498244678526	Sig50
coding_TCFL5	0.000161959433250691	Sig90
coding_TEAD1	0.000544371361773157	Sig60
coding_TEAD2	0.00013042465297364	Sig90
coding_TEAD3	0.000216058972727089	Sig80
coding_TEAD4	0.000102266087865423	Sig90
coding_TEF	0.000326893392556343	Sig70
coding_TFAP2A	0.00198643291923935	Sig30
coding_TFAP2B	0.0020171902053407	Sig30
coding_TFAP2C	0.00142063730504745	Sig50
coding_TFAP2E	9.49881789493614e-05	Sig90
coding_TFAP4	0.00010707385047395	Sig90
coding_TFAP4::ETV1	0.00221882913029052	Sig30
coding_TFAP4::FLI1	0.000655716780047566	Sig60
coding_TFCP2	0.000510646461826296	Sig60
coding_TFDP1	0.000207999883422318	Sig80
coding_TFE3	0.000189322689545714	Sig80
coding_TFEB	9.16043444485832e-05	Sig90
coding_TFEC	0.000287823491852414	Sig80
coding_TGIF1	0.000154685932938799	Sig90
coding_TGIF2	0.000210722106298791	Sig80
coding_TGIF2LX	0.000162054284657411	Sig90
coding_TGIF2LY	0.000501593253915127	Sig60
coding_THAP1	0.00064687947236307	Sig60
coding_THRA	0.000294778772625785	Sig80
coding_THRB	0.00122689786442256	Sig50
coding_TP53	0.00102853098596979	Sig50
coding_TP63	0.00023270096912492	Sig80
coding_TP73	0.00152276345746506	Sig50
coding_TRPS1	0.000746478589492723	Sig60
coding_TWIST1	0.00135902971807044	Sig50
coding_USF1	0.000268064213897312	Sig80
coding_USF2	0.000281984620103281	Sig80
coding_VAX1	0	Other
coding_VENTX	0.0011229612230253	Sig50
coding_VSX1	0	Other
coding_VSX2	0	Other
coding_XBP1	0.000218229955819393	Sig80
coding_YY2	0.000549405725767329	Sig60
coding_ZBED1	5.38072888391706e-05	Other
coding_ZBED2	0.000161603526989761	Sig90
coding_ZBED4	0.000846804451328765	Sig50
coding_ZBTB11	0.000433286033669635	Sig70
coding_ZBTB12	0.000349915834736971	Sig70
coding_ZBTB14	0.000749975458934097	Sig60
coding_ZBTB17	0.000182777578274928	Sig80
coding_ZBTB18	0.00204417491075302	Sig30
coding_ZBTB24	0.000181849390474381	Sig80
coding_ZBTB26	0.000320137963829542	Sig70
coding_ZBTB32	0.000364235302594172	Sig70
coding_ZBTB33	0.000181549898368105	Sig80
coding_ZBTB6	0.000421943316226639	Sig70
coding_ZBTB7A	8.98046442751669e-05	Sig90
coding_ZBTB7B	0.000302588188955086	Sig70
coding_ZBTB7C	0.000260458394597449	Sig80
coding_ZFP14	0.000213734551543656	Sig80
coding_ZFP42	0.00124990946767873	Sig50
coding_ZFP57	0.000251921410048441	Sig80
coding_ZIC1	0.000167204454582778	Sig90
coding_ZIC4	0.00145416571281175	Sig50
coding_ZIC5	0.000148056233338881	Sig90
coding_ZIM3	0.000299307929207496	Sig80
coding_ZKSCAN1	0.000142937840879546	Sig90
coding_ZKSCAN3	0.000556564733682462	Sig60
coding_ZKSCAN5	0.000845469511927977	Sig50
coding_ZNF135	0.000185665587360408	Sig80
coding_ZNF136	0.000701535879837684	Sig60
coding_ZNF140	0.0011585243502238	Sig50
coding_ZNF143	8.50865801851285e-05	Sig90
coding_ZNF148	0.000442416282844003	Sig70
coding_ZNF157	0.00120832622337464	Sig50
coding_ZNF16	0.000676664026917032	Sig60
coding_ZNF175	0.000164354352838733	Sig90
coding_ZNF184	0.00121823430736821	Sig50
coding_ZNF189	0.000770980438465062	Sig50
coding_ZNF211	0.000893586448231071	Sig50
coding_ZNF213	0.000636242625556872	Sig60
coding_ZNF214	0.00114429073470639	Sig50
coding_ZNF24	0.000215342453231134	Sig80
coding_ZNF257	0.000516608770566707	Sig60
coding_ZNF263	0.000230305906115922	Sig80
coding_ZNF274	0.000185564889614026	Sig80
coding_ZNF281	0.000935404288544598	Sig50
coding_ZNF282	0.00130057053023338	Sig50
coding_ZNF317	0.00104434942423775	Sig50
coding_ZNF320	0.000737739707105089	Sig60
coding_ZNF324	0.000258144128874187	Sig80
coding_ZNF331	0.000187489311838714	Sig80
coding_ZNF341	0.000129784035292093	Sig90
coding_ZNF343	0.000477243687533597	Sig70
coding_ZNF35	0.00226117672546621	Sig30
coding_ZNF354A	0.000449344563973973	Sig70
coding_ZNF382	0.000589980624043777	Sig60
coding_ZNF384	0.00064692034481647	Sig60
coding_ZNF410	0.000894054118025655	Sig50
coding_ZNF416	0.0014367553769397	Sig50
coding_ZNF417	0.000542642564405251	Sig60
coding_ZNF418	0.00230139374838481	Sig30
coding_ZNF449	0.00189737743127582	Sig30
coding_ZNF454	0.000513601516557912	Sig60
coding_ZNF460	0.000855305619988666	Sig50
coding_ZNF524	0.00052828271055921	Sig60
coding_ZNF528	0.000411024963989364	Sig70
coding_ZNF530	0.00145864332864827	Sig50
coding_ZNF547	2.71813196004603e-05	Other
coding_ZNF549	0.000257437436802093	Sig80
coding_ZNF558	0.000418309375653841	Sig70
coding_ZNF574	0.000166562808951375	Sig90
coding_ZNF582	0.0014062712583621	Sig50
coding_ZNF610	0.000110852393873663	Sig90
coding_ZNF652	9.6024586425297e-05	Sig90
coding_ZNF667	8.61845779930665e-05	Sig90
coding_ZNF669	0.000505627625405856	Sig60
coding_ZNF675	0.000125159102678457	Sig90
coding_ZNF677	0.000864297508068741	Sig50
coding_ZNF680	0.00108175963014611	Sig50
coding_ZNF682	0.000745193864439709	Sig60
coding_ZNF684	0.000533801281428034	Sig60
coding_ZNF692	7.21618533647481e-05	Sig90
coding_ZNF701	0.00127923067125575	Sig50
coding_ZNF707	0.000167839334496966	Sig90
coding_ZNF708	0.000806093322085764	Sig50
coding_ZNF740	0.00090671742319652	Sig50
coding_ZNF75A	0.00141939031545668	Sig50
coding_ZNF75D	0.000480901070346924	Sig70
coding_ZNF76	0.000496314260818463	Sig60
coding_ZNF766	0.000244530254758132	Sig80
coding_ZNF768	0.00070600913849242	Sig60
coding_ZNF770	0.00118856674499602	Sig50
coding_ZNF784	0.000182255906348872	Sig80
coding_ZNF8	0.00064319227611383	Sig60
coding_ZNF816	0.00131251620504455	Sig50
coding_ZNF85	0.000955901871641751	Sig50
coding_ZNF93	0.000416710852322665	Sig70
coding_ZSCAN16	9.39915945497141e-05	Sig90
coding_ZSCAN21	0.000651572718865648	Sig60
coding_ZSCAN29	0.00160502800432849	Sig50
coding_ZSCAN31	0.000675023632860695	Sig60
coding_ZSCAN4	0.00154270305078811	Sig50
noncoding_ARGFX	0.00523365703456016	Sig5
noncoding_ARNT2	0.00354903095963287	Sig30
noncoding_ASCL1	0.00226860691654292	Sig30
noncoding_ATF2	0.000194587637931527	Sig80
noncoding_ATF3	0.00341300077096999	Sig30
noncoding_ATF4	0.000187241530297935	Sig80
noncoding_ATF6	0.0010638362513113	Sig50
noncoding_ATF7	0.00102444609026686	Sig50
noncoding_ATOH7	0.00544441389336447	Sig5
noncoding_BACH1	0.00344959387578799	Sig30
noncoding_BACH2	0.00567183693962792	Sig3
noncoding_BARX2	0.00128321130274403	Sig50
noncoding_BATF	0.00125782580603389	Sig50
noncoding_BATF3	0.00171096960522949	Sig30
noncoding_BATF::JUN	0.00220206595651911	Sig30
noncoding_BCL11A	0.00861049058116127	Sig05
noncoding_BCL6	0.00558203325153444	Sig5
noncoding_BCL6B	0.000998186504958916	Sig50
noncoding_BHLHA15	0.00315659884921193	Sig30
noncoding_BHLHE22	0.00180897621919478	Sig30
noncoding_BHLHE23	0.000145111550910229	Sig90
noncoding_BHLHE40	0.00131949158473935	Sig50
noncoding_BHLHE41	0.00132353826316149	Sig50
noncoding_BNC2	0.00290990166882487	Sig30
noncoding_CDX1	0.00319440298401827	Sig30
noncoding_CDX2	0.00106694394145256	Sig50
noncoding_CDX4	0.00383546370923637	Sig10
noncoding_CEBPA	0.00150097109182129	Sig50
noncoding_CEBPB	0.000953943224040547	Sig50
noncoding_CEBPD	0.00634255828835759	Sig3
noncoding_CEBPE	0.00217386801707702	Sig30
noncoding_CEBPG	0.00119386719595447	Sig50
noncoding_CLOCK	0.0039298100009447	Sig10
noncoding_CREB1	0.00737366023621284	Sig1
